Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2004T4;2,7
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2004T3;2,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2004T2;3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2004T1;3,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2003T4;4,1
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2003T3;4,3
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2003T2;4,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2003T1;5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2002T4;4,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2002T3;4,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2002T2;4,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2002T1;4,5
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2001T4;4,4
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2001T3;4,2
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2001T2;3,8
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2001T1;3,6
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2000T4;..
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2000T3;..
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2000T2;..
Datos ajustados de estacionalidad y calendario;Coste total por trabajador;Tasa de variación anual;2000T1;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2024T4;2.331,46
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2024T3;2.313,18
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2024T2;2.291,45
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2024T1;2.269,09
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2023T4;2.249,26
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2023T3;2.225,19
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2023T2;2.206,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2023T1;2.187,27
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2022T4;2.156,88
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2022T3;2.129,32
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2022T2;2.102,45
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2022T1;2.077,59
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2021T4;2.057,52
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2021T3;2.034,81
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2021T2;2.012,22
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2021T1;1.984,84
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2020T4;1.957,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2020T3;1.934,32
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2020T2;1.761,01
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2020T1;1.966,46
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2019T4;1.966,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2019T3;1.956,16
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2019T2;1.949,81
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2019T1;1.944,32
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2018T4;1.929,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2018T3;1.925,68
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2018T2;1.912,86
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2018T1;1.909,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2017T4;1.906,09
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2017T3;1.898,05
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2017T2;1.899,22
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2017T1;1.895,47
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2016T4;1.894,13
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2016T3;1.896,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2016T2;1.899,19
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2016T1;1.899,89
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2015T4;1.907,82
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2015T3;1.900,56
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2015T2;1.897,61
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2015T1;1.898,06
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2014T4;1.883,02
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2014T3;1.885,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2014T2;1.883,46
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2014T1;1.878,31
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2013T4;1.883,16
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2013T3;1.883,75
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2013T2;1.883,56
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2013T1;1.882,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2012T4;1.835,12
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2012T3;1.894,68
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2012T2;1.896,91
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2012T1;1.906,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2011T4;1.902,67
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2011T3;1.896,42
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2011T2;1.891,96
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2011T1;1.885,29
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2010T4;1.877,47
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2010T3;1.874,53
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2010T2;1.878,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2010T1;1.872,47
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2009T4;1.872,86
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2009T3;1.865,53
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2009T2;1.853,16
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2009T1;1.835,89
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2008T4;1.824,73
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2008T3;1.808,55
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2008T2;1.785,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2008T1;1.772,15
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2007T4;1.742,79
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2007T3;1.721,27
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2007T2;1.702,82
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2007T1;1.685,27
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2006T4;1.673,13
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2006T3;1.654,63
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2006T2;1.638,48
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2006T1;1.615,79
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2005T4;1.592,94
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2005T3;1.577,14
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2005T2;1.566,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2005T1;1.553
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2004T4;1.547,68
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2004T3;1.537,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2004T2;1.527,63
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2004T1;1.523,61
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2003T4;1.509,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2003T3;1.498,44
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2003T2;1.484,64
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2003T1;1.471,43
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2002T4;1.455,02
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2002T3;1.441,44
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2002T2;1.425,31
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2002T1;1.409,95
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T4;1.399,29
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T3;1.386,75
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T2;1.370,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2001T1;1.359,92
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T4;1.349,04
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T3;1.338,01
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T2;1.330,52
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Euros;2000T1;1.319,35
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T4;3,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T3;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T2;3,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2024T1;3,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T4;4,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T3;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T2;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2023T1;5,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T4;4,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T3;4,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T2;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2022T1;4,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T4;5,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T3;5,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T2;14,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2021T1;0,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T4;-0,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T3;-1,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T2;-9,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2020T1;1,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T4;1,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T3;1,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T2;1,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2019T1;1,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T4;1,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T3;1,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T2;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2018T1;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T4;0,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T3;0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T2;0
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2017T1;-0,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T4;-0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T3;-0,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T2;0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2016T1;0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T4;1,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T3;0,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T2;0,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2015T1;1,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T4;0
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T3;0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T2;0
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2014T1;-0,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T4;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T3;-0,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T2;-0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2013T1;-1,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T4;-3,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T3;-0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T2;0,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2012T1;1,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T4;1,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T3;1,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T2;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2011T1;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T4;0,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T3;0,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T2;1,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2010T1;2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T4;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T3;3,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T2;3,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2009T1;3,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T4;4,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T3;5,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T2;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2008T1;5,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T4;4,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T3;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T2;3,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2007T1;4,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T4;5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T3;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T2;4,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2006T1;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T4;2,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T3;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T2;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2005T1;1,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T4;2,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T3;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T2;2,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2004T1;3,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T4;3,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T3;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T2;4,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2003T1;4,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T4;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T3;3,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T2;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2002T1;3,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T4;3,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T3;3,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T2;3
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2001T1;3,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T4;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T3;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T2;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por trabajador;Tasa de variación anual;2000T1;..
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T4;818,13
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T3;818,71
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T2;806,73
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2024T1;799,03
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T4;789,23
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T3;778,88
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T2;775,24
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2023T1;764,57
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2022T4;729,96
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2022T3;727,23
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2022T2;717,79
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2022T1;716,01
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2021T4;709,37
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2021T3;700,9
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2021T2;702,71
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2021T1;691,97
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2020T4;690,53
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2020T3;670,93
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2020T2;640,08
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2020T1;674,7
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2019T4;679,99
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2019T3;680,14
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2019T2;674,13
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2019T1;667,81
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2018T4;655,27
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2018T3;659,82
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2018T2;650,71
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2018T1;648,49
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2017T4;651,27
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2017T3;647,64
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2017T2;644,64
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2017T1;645,49
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2016T4;641,93
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2016T3;643,53
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2016T2;645,93
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2016T1;643,88
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2015T4;647,71
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2015T3;649,37
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2015T2;651,99
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2015T1;647,86
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2014T4;649,56
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2014T3;653,13
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2014T2;654,06
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2014T1;659,12
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2013T4;659,89
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2013T3;663,42
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2013T2;656,37
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2013T1;661,68
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2012T4;655,02
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2012T3;655,06
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2012T2;654,82
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2012T1;661,63
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2011T4;666,65
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2011T3;662,41
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2011T2;662,62
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2011T1;655,68
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2010T4;652,59
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2010T3;648,34
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2010T2;652,18
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2010T1;653,45
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2009T4;659,34
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2009T3;659,34
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2009T2;655,95
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2009T1;661
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2008T4;647,09
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2008T3;634,69
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2008T2;630,72
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2008T1;614,89
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2007T4;614,02
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2007T3;612,3
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2007T2;606,68
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2007T1;595,83
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2006T4;587,15
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2006T3;584,38
Datos ajustados de estacionalidad y calendario;Otros costes por trabajador;Euros;2006T2;584,06
