Corrección de efectos;Componentes del coste;Tipo de dato;Periodo;Total
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2002T1;10,09
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T4;10
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T3;9,94
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T2;9,79
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2001T1;9,71
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T4;9,63
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T3;9,54
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T2;9,49
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Euros;2000T1;9,43
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T4;3,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T3;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T2;4,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2024T1;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T4;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T3;4,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T2;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2023T1;4,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T4;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T3;2,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T2;1,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2022T1;1,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T4;0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T3;1,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T2;-4,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2021T1;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T4;4,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T3;4,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T2;10,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2020T1;3,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T4;2,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T3;2,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T2;2,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2019T1;1,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T4;1,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T3;2,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T2;0,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2018T1;1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T4;0,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T3;-0,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T2;-0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2017T1;-0,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T4;-0,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T3;0,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T2;0,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2016T1;0,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T4;1,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T3;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T2;0,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2015T1;1,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T4;0,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T3;0,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T2;0,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2014T1;0,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T4;2,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T3;-0,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T2;-0,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2013T1;-1,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T4;-3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T3;0,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T2;1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2012T1;1,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T4;2,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T3;2,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T2;1,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2011T1;1,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T4;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T3;0,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T2;2,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2010T1;3,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T4;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T3;4,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T2;5,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2009T1;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T4;5,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T3;5,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T2;5,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2008T1;5,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T4;4,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T3;5,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T2;4,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2007T1;4,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T4;5,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T3;5,4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T2;5,1
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2006T1;4,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T4;3,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T3;2,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T2;2,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2005T1;2,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T4;3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T3;3,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T2;3,7
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2004T1;4,6
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T4;4,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T3;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T2;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2003T1;4,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T4;4,5
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T3;4
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T2;4,3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2002T1;3,9
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T4;3,8
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T3;4,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T2;3,2
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2001T1;3
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T4;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T3;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T2;..
Datos ajustados de estacionalidad y calendario;Coste salarial total por hora;Tasa de variación anual;2000T1;..
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T4;6,46
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T3;6,44
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T2;6,31
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2024T1;6,23
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T4;6,21
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T3;6,09
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T2;6,04
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2023T1;5,92
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T4;5,73
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T3;5,65
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T2;5,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2022T1;5,64
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T4;5,61
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T3;5,56
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T2;5,63
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2021T1;5,64
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T4;5,74
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T3;5,53
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T2;6,13
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2020T1;5,43
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T4;5,35
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T3;5,31
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T2;5,27
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2019T1;5,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T4;5,13
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T3;5,14
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T2;5,06
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2018T1;5,03
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T4;5,07
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T3;5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T2;5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2017T1;5,01
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T4;4,99
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T3;5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T2;5,02
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2016T1;5,01
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T4;5,03
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T3;5,04
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T2;5,05
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2015T1;5,02
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T4;5,04
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T3;5,07
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T2;5,07
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2014T1;5,09
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T4;5,1
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T3;5,13
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T2;5,05
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2013T1;5,08
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T4;5,06
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T3;5,06
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T2;5,04
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2012T1;5,08
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T4;5,12
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T3;5,08
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T2;5,06
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2011T1;5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T4;4,96
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T3;4,9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T2;4,94
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2010T1;4,96
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T4;4,99
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T3;4,98
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T2;4,94
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2009T1;4,95
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T4;4,83
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T3;4,71
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T2;4,67
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2008T1;4,54
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T4;4,54
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T3;4,55
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T2;4,47
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2007T1;4,39
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T4;4,32
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T3;4,28
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T2;4,28
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2006T1;4,24
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2005T4;4,14
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2005T3;4,07
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2005T2;4,02
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2005T1;4,02
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2004T4;3,98
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2004T3;3,92
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2004T2;3,88
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2004T1;3,84
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2003T4;3,83
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2003T3;3,75
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2003T2;3,73
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2003T1;3,66
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2002T4;3,61
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2002T3;3,55
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2002T2;3,47
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2002T1;3,42
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2001T4;3,36
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2001T3;3,34
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2001T2;3,28
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2001T1;3,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2000T4;3,16
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2000T3;3,13
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2000T2;3,07
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Euros;2000T1;3,04
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2024T4;4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2024T3;5,7
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2024T2;4,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2024T1;5,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2023T4;8,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2023T3;7,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2023T2;7,9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2023T1;5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2022T4;2,1
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2022T3;1,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2022T2;-0,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2022T1;0
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2021T4;-2,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2021T3;0,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2021T2;-8,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2021T1;3,9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2020T4;7,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2020T3;4,1
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2020T2;16,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2020T1;4,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2019T4;4,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2019T3;3,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2019T2;4,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2019T1;3,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2018T4;1,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2018T3;2,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2018T2;1,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2018T1;0,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2017T4;1,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2017T3;0
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2017T2;-0,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2017T1;0
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2016T4;-0,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2016T3;-0,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2016T2;-0,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2016T1;-0,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2015T4;-0,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2015T3;-0,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2015T2;-0,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2015T1;-1,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2014T4;-1,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2014T3;-1,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2014T2;0,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2014T1;0,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2013T4;0,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2013T3;1,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2013T2;0,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2013T1;0
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2012T4;-1,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2012T3;-0,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2012T2;-0,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2012T1;1,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2011T4;3,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2011T3;3,7
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2011T2;2,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2011T1;0,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2010T4;-0,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2010T3;-1,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2010T2;0
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2010T1;0,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2009T4;3,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2009T3;5,7
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2009T2;5,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2009T1;9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2008T4;6,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2008T3;3,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2008T2;4,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2008T1;3,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2007T4;5,1
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2007T3;6,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2007T2;4,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2007T1;3,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2006T4;4,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2006T3;5,2
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2006T2;6,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2006T1;5,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2005T4;4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2005T3;3,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2005T2;3,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2005T1;4,7
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2004T4;3,9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2004T3;4,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2004T2;4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2004T1;4,9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2003T4;6,1
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2003T3;5,6
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2003T2;7,5
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2003T1;7
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2002T4;7,4
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2002T3;6,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2002T2;5,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2002T1;6,9
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2001T4;6,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2001T3;6,7
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2001T2;6,8
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2001T1;5,3
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2000T4;..
Datos ajustados de estacionalidad y calendario;Otros costes por hora;Tasa de variación anual;2000T3;..
