Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2013T3;24,63
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2013T2;20,55
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2013T1;23,59
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2012T4;21,56
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2012T3;24,03
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2012T2;21,21
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2012T1;22,49
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2011T4;22,78
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2011T3;23,65
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2011T2;20,61
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2011T1;21,89
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2010T4;22,05
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2010T3;22,38
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2010T2;20,47
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2010T1;21,9
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2009T4;21,64
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2009T3;22,25
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2009T2;20,84
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2009T1;21,37
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2008T4;22,01
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2008T3;21,29
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2008T2;20,06
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial total por hora;2008T1;20,57
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T4;25,52
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T3;29,35
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T2;23,79
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2024T1;24,04
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T4;23,84
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T3;27,55
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T2;23,08
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2023T1;21,94
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T4;22,61
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T3;25,53
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T2;21,06
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2022T1;21
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T4;21,97
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T3;25,13
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T2;20,54
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2021T1;20,3
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T4;21,42
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T3;25,16
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T2;20,13
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2020T1;19,76
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T4;20,38
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T3;23,36
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T2;19,81
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2019T1;18,88
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T4;20,29
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T3;23,83
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T2;18,86
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2018T1;19,04
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T4;19,33
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T3;22,46
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T2;18,66
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2017T1;17,4
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T4;18,97
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T3;22,26
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T2;17,4
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2016T1;18,85
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T4;18,54
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T3;22,26
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T2;18,49
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2015T1;17,66
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T4;18,55
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T3;22,96
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T2;18,67
65 Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria;Coste salarial ordinario por hora;2014T1;17,49
