Tipo de jornada;Sectores de actividad CNAE 2009;Componentes del coste;Periodo;Total
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T4;10,57
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T3;10,7
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T2;10,29
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2021T1;10,42
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T4;10,62
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T3;10,77
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T2;10,6
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2020T1;10,08
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T4;10,13
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T3;10,39
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T2;9,91
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2019T1;9,62
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T4;9,87
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T3;10,08
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T2;9,32
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2018T1;9,58
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T4;9,79
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T3;9,8
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T2;9,33
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2017T1;9,05
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T4;9,62
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T3;9,61
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T2;8,9
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2016T1;9,49
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T4;9,39
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T3;9,53
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T2;9,22
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2015T1;9,13
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T4;9,32
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T3;9,66
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T2;9,23
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2014T1;9,09
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T4;9,36
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T3;9,62
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T2;8,96
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2013T1;9,27
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T4;9,44
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T3;9,63
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T2;9,09
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2012T1;8,81
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T4;9,33
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T3;9,61
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T2;9,03
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2011T1;8,79
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T4;9,14
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T3;9,33
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T2;8,93
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2010T1;8,9
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T4;9,15
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T3;9,53
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T2;9,07
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2009T1;8,89
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T4;8,74
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T3;9,35
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T2;8,31
Jornada a tiempo parcial;B_S Industria, construcción y servicios (excepto actividades de los hogares como empleadores y de organizaciones y organismos extraterritoriales);Coste salarial ordinario por hora;2008T1;8,66
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2024T4;15,15
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2024T3;14,55
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2024T2;13,35
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2024T1;13,06
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2023T4;14,09
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2023T3;13,49
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2023T2;12,87
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2023T1;11,67
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2022T4;13,36
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2022T3;12,67
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2022T2;11,9
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2022T1;11,37
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2021T4;13,03
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2021T3;12,39
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2021T2;12,08
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2021T1;11,52
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2020T4;12,79
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2020T3;12,07
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2020T2;12,39
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2020T1;11,24
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2019T4;12,53
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2019T3;11,99
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2019T2;11,65
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2019T1;10,68
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2018T4;12,18
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2018T3;11,62
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2018T2;10,77
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2018T1;10,54
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2017T4;12,21
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2017T3;11,2
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2017T2;10,82
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2017T1;10,2
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2016T4;12,04
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2016T3;11,29
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2016T2;10,33
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2016T1;10,84
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2015T4;11,35
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2015T3;11,07
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2015T2;10,69
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2015T1;10,18
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2014T4;11,19
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2014T3;11,24
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2014T2;10,85
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2014T1;10,24
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2013T4;12,33
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2013T3;11,66
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2013T2;10,73
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2013T1;10,76
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2012T4;12,61
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2012T3;11,64
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2012T2;11,23
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2012T1;10,34
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2011T4;11,95
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2011T3;11,56
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2011T2;11,26
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2011T1;10,05
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2010T4;12,17
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2010T3;11,19
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2010T2;11,03
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2010T1;10,46
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2009T4;11,94
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2009T3;10,96
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2009T2;10,62
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2009T1;9,86
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2008T4;11,29
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2008T3;10,8
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2008T2;9,88
Jornada a tiempo parcial;Industria;Coste salarial total por hora;2008T1;9,62
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2024T4;12,71
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2024T3;13,34
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2024T2;11,88
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2024T1;12,11
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2023T4;11,91
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2023T3;12,37
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2023T2;11,56
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2023T1;10,84
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2022T4;11,35
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2022T3;11,71
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2022T2;10,74
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2022T1;10,64
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2021T4;11,05
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2021T3;11,51
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2021T2;10,87
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2021T1;10,72
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2020T4;10,86
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2020T3;11,24
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2020T2;10,83
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2020T1;10,53
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2019T4;10,75
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2019T3;11,18
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2019T2;10,38
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2019T1;10,03
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2018T4;10,52
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2018T3;10,82
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2018T2;9,64
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2018T1;9,85
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2017T4;10,35
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2017T3;10,32
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2017T2;9,68
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2017T1;9,45
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2016T4;10,18
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2016T3;10,37
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2016T2;9,31
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2016T1;10,11
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2015T4;9,74
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2015T3;10,2
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2015T2;9,64
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2015T1;9,63
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2014T4;9,61
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2014T3;10,37
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2014T2;9,79
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2014T1;9,63
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2013T4;10,04
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2013T3;10,71
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2013T2;9,64
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2013T1;9,98
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2012T4;10,4
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2012T3;10,7
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2012T2;9,81
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2012T1;9,48
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2011T4;9,85
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2011T3;10,54
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2011T2;9,77
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2011T1;9,44
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2010T4;9,9
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2010T3;10,42
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2010T2;9,73
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2010T1;9,88
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2009T4;9,72
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2009T3;10,21
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2009T2;9,45
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2009T1;9,41
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2008T4;9,19
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2008T3;9,91
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2008T2;8,72
Jornada a tiempo parcial;Industria;Coste salarial ordinario por hora;2008T1;8,98
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2024T4;14,74
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2024T3;13,65
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2024T2;13,26
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2024T1;12,3
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2023T4;14,33
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2023T3;12,68
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2023T2;13,14
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2023T1;11,24
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2022T4;13,96
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2022T3;12,08
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2022T2;12,61
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2022T1;10,89
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2021T4;13,45
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2021T3;12,36
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2021T2;12,22
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2021T1;11,34
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2020T4;13,3
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2020T3;12,26
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2020T2;13,51
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2020T1;11,37
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2019T4;12,99
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2019T3;12,37
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2019T2;11,91
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2019T1;10,53
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2018T4;12,73
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2018T3;11,7
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2018T2;10,94
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2018T1;10,19
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2017T4;12,11
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2017T3;10,99
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2017T2;11,27
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2017T1;9,88
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2016T4;11,67
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2016T3;10,49
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2016T2;10,73
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2016T1;10,37
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2015T4;12,15
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2015T3;10,48
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2015T2;10,96
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2015T1;10,16
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2014T4;11,81
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2014T3;10,57
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2014T2;11,26
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2014T1;9,72
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2013T4;12,29
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2013T3;11,01
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2013T2;11,38
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2013T1;10,45
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2012T4;12,19
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2012T3;11,14
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2012T2;10,97
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2012T1;9,75
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2011T4;11,97
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2011T3;11,28
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2011T2;11,7
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2011T1;9,35
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2010T4;12,27
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2010T3;10,94
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2010T2;11,35
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2010T1;9,72
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2009T4;13,32
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2009T3;11,83
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2009T2;12,29
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2009T1;10,46
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2008T4;11,42
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2008T3;11,34
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2008T2;10,1
Jornada a tiempo parcial;Construcción;Coste salarial total por hora;2008T1;9,73
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2024T4;12,67
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2024T3;13,03
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2024T2;11,58
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2024T1;11,9
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2023T4;12,26
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2023T3;12,27
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2023T2;11,57
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2023T1;10,86
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2022T4;11,75
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2022T3;11,58
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2022T2;11,1
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2022T1;10,6
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2021T4;11,27
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2021T3;11,9
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2021T2;10,9
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2021T1;11,04
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2020T4;10,99
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2020T3;11,72
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2020T2;11,33
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2020T1;10,86
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2019T4;10,98
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2019T3;11,68
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2019T2;10,41
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2019T1;10,31
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2018T4;10,66
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2018T3;11,17
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2018T2;9,76
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2018T1;9,85
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2017T4;10,09
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2017T3;10,27
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2017T2;9,68
Jornada a tiempo parcial;Construcción;Coste salarial ordinario por hora;2017T1;9,61
