Divisiones de la CNAE-09;Componentes del coste;Periodo;Total
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2010T2;170,25
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2010T1;140,21
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2009T4;150,26
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2009T3;162,85
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2009T2;156,82
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2009T1;287,76
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2008T4;149,8
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2008T3;136,33
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2008T2;106,72
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por percepciones no salariales;2008T1;121,68
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2024T4;927,18
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2024T3;922,81
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2024T2;912,8
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2024T1;907,39
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2023T4;888,93
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2023T3;884,36
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2023T2;878,31
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2023T1;869,95
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2022T4;826,18
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2022T3;818,47
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2022T2;815,78
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2022T1;826,54
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2021T4;819,38
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2021T3;808,44
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2021T2;811,86
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2021T1;808,36
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2020T4;806,79
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2020T3;785,88
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2020T2;765,2
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2020T1;802,26
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2019T4;802,05
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2019T3;787,62
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2019T2;789,28
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2019T1;782,62
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2018T4;770,15
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2018T3;756,32
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2018T2;767,33
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2018T1;765,47
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2017T4;754,98
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2017T3;757,44
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2017T2;757,37
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2017T1;761,44
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2016T4;751,15
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2016T3;741,72
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2016T2;744,47
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2016T1;747,63
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2015T4;746,8
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2015T3;743,21
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2015T2;741,65
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2015T1;749,24
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2014T4;738,79
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2014T3;726,16
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2014T2;724,26
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2014T1;723,59
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2013T4;714,75
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2013T3;713,88
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2013T2;713,85
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2013T1;711,47
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2012T4;684,6
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2012T3;687,9
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2012T2;685,68
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2012T1;682,68
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2011T4;671,78
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2011T3;665,32
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2011T2;666,44
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2011T1;667,65
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2010T4;663,53
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2010T3;664,7
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2010T2;657,07
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2010T1;659,27
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2009T4;663,24
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2009T3;670
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2009T2;656,6
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2009T1;651,41
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2008T4;624,83
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2008T3;623,48
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2008T2;620,39
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Coste por cotizaciones obligatorias;2008T1;615,06
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2024T4;31,69
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2024T3;16,46
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2024T2;18,35
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2024T1;16,09
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2023T4;29,75
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2023T3;18,76
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2023T2;18,66
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2023T1;15,3
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2022T4;27,65
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2022T3;16,98
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2022T2;16,55
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2022T1;14,54
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2021T4;27,09
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2021T3;18,03
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2021T2;16,57
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2021T1;12,91
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2020T4;24,79
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2020T3;14,42
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2020T2;16,53
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2020T1;15,24
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2019T4;26,07
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2019T3;19,93
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2019T2;19,53
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2019T1;17,23
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2018T4;24,01
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2018T3;17,86
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2018T2;18,03
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2018T1;16,53
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2017T4;30,03
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2017T3;17,38
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2017T2;14,99
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2017T1;13,77
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2016T4;28,56
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2016T3;19,71
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2016T2;18,19
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2016T1;17,45
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2015T4;31,35
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2015T3;19,21
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2015T2;18,89
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2015T1;16,11
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2014T4;24,68
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2014T3;10,35
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2014T2;9,47
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2014T1;7,54
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2013T4;13,53
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2013T3;7,32
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2013T2;8,63
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2013T1;6,39
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2012T4;13,28
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2012T3;13,15
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2012T2;21,39
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2012T1;19,38
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2011T4;28,12
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2011T3;21,16
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2011T2;17,52
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2011T1;18,27
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2010T4;25,03
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2010T3;19,24
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2010T2;19,38
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2010T1;15,81
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2009T4;25,16
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2009T3;22,94
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2009T2;18,83
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2009T1;17,3
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2008T4;24,64
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2008T3;16,8
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2008T2;17,93
71 Servicios técnicos de arquitectura e ingeniería, ensayos y análisis técnicos;Subvenciones y bonificaciones de la S.Social;2008T1;17,73
72 Investigación y desarrollo;Coste laboral total;2024T4;4.098,97
72 Investigación y desarrollo;Coste laboral total;2024T3;3.768,4
72 Investigación y desarrollo;Coste laboral total;2024T2;3.879,05
72 Investigación y desarrollo;Coste laboral total;2024T1;3.779,15
72 Investigación y desarrollo;Coste laboral total;2023T4;4.090,61
72 Investigación y desarrollo;Coste laboral total;2023T3;3.627,79
72 Investigación y desarrollo;Coste laboral total;2023T2;3.791,95
72 Investigación y desarrollo;Coste laboral total;2023T1;3.672,88
72 Investigación y desarrollo;Coste laboral total;2022T4;3.977,67
72 Investigación y desarrollo;Coste laboral total;2022T3;3.527,55
72 Investigación y desarrollo;Coste laboral total;2022T2;3.751,64
72 Investigación y desarrollo;Coste laboral total;2022T1;3.671,75
72 Investigación y desarrollo;Coste laboral total;2021T4;3.880,45
72 Investigación y desarrollo;Coste laboral total;2021T3;3.463,75
72 Investigación y desarrollo;Coste laboral total;2021T2;3.741,65
72 Investigación y desarrollo;Coste laboral total;2021T1;3.506,26
72 Investigación y desarrollo;Coste laboral total;2020T4;3.879,2
72 Investigación y desarrollo;Coste laboral total;2020T3;3.469,97
72 Investigación y desarrollo;Coste laboral total;2020T2;3.669,5
72 Investigación y desarrollo;Coste laboral total;2020T1;3.473,35
72 Investigación y desarrollo;Coste laboral total;2019T4;3.721,08
72 Investigación y desarrollo;Coste laboral total;2019T3;3.531,92
72 Investigación y desarrollo;Coste laboral total;2019T2;3.680,16
72 Investigación y desarrollo;Coste laboral total;2019T1;3.439,27
72 Investigación y desarrollo;Coste laboral total;2018T4;3.636,63
72 Investigación y desarrollo;Coste laboral total;2018T3;3.342,84
72 Investigación y desarrollo;Coste laboral total;2018T2;3.539,3
72 Investigación y desarrollo;Coste laboral total;2018T1;3.522,92
72 Investigación y desarrollo;Coste laboral total;2017T4;3.570,34
72 Investigación y desarrollo;Coste laboral total;2017T3;3.190,36
72 Investigación y desarrollo;Coste laboral total;2017T2;3.402,6
72 Investigación y desarrollo;Coste laboral total;2017T1;3.526,56
72 Investigación y desarrollo;Coste laboral total;2016T4;3.430,56
72 Investigación y desarrollo;Coste laboral total;2016T3;3.057,85
72 Investigación y desarrollo;Coste laboral total;2016T2;3.399,42
72 Investigación y desarrollo;Coste laboral total;2016T1;3.263,51
72 Investigación y desarrollo;Coste laboral total;2015T4;3.433,81
72 Investigación y desarrollo;Coste laboral total;2015T3;3.086,11
72 Investigación y desarrollo;Coste laboral total;2015T2;3.263,76
72 Investigación y desarrollo;Coste laboral total;2015T1;3.214,53
72 Investigación y desarrollo;Coste laboral total;2014T4;3.452,32
72 Investigación y desarrollo;Coste laboral total;2014T3;3.194,88
72 Investigación y desarrollo;Coste laboral total;2014T2;3.331,33
72 Investigación y desarrollo;Coste laboral total;2014T1;3.199,78
72 Investigación y desarrollo;Coste laboral total;2013T4;3.355,09
72 Investigación y desarrollo;Coste laboral total;2013T3;3.044,19
72 Investigación y desarrollo;Coste laboral total;2013T2;3.246,25
72 Investigación y desarrollo;Coste laboral total;2013T1;3.078,61
72 Investigación y desarrollo;Coste laboral total;2012T4;3.204,71
72 Investigación y desarrollo;Coste laboral total;2012T3;3.068,26
72 Investigación y desarrollo;Coste laboral total;2012T2;3.251,5
72 Investigación y desarrollo;Coste laboral total;2012T1;3.097,57
72 Investigación y desarrollo;Coste laboral total;2011T4;3.416,56
72 Investigación y desarrollo;Coste laboral total;2011T3;3.059,23
72 Investigación y desarrollo;Coste laboral total;2011T2;3.240,82
72 Investigación y desarrollo;Coste laboral total;2011T1;3.021,22
72 Investigación y desarrollo;Coste laboral total;2010T4;3.309,91
72 Investigación y desarrollo;Coste laboral total;2010T3;3.019,15
72 Investigación y desarrollo;Coste laboral total;2010T2;3.259,43
72 Investigación y desarrollo;Coste laboral total;2010T1;3.003,07
72 Investigación y desarrollo;Coste laboral total;2009T4;3.391,67
72 Investigación y desarrollo;Coste laboral total;2009T3;3.068,79
72 Investigación y desarrollo;Coste laboral total;2009T2;3.245,4
72 Investigación y desarrollo;Coste laboral total;2009T1;3.058,36
72 Investigación y desarrollo;Coste laboral total;2008T4;3.701,22
72 Investigación y desarrollo;Coste laboral total;2008T3;3.070
72 Investigación y desarrollo;Coste laboral total;2008T2;3.391,15
72 Investigación y desarrollo;Coste laboral total;2008T1;3.007,73
72 Investigación y desarrollo;Coste salarial total;2024T4;3.131,35
72 Investigación y desarrollo;Coste salarial total;2024T3;2.832,65
72 Investigación y desarrollo;Coste salarial total;2024T2;2.968,55
72 Investigación y desarrollo;Coste salarial total;2024T1;2.848,67
72 Investigación y desarrollo;Coste salarial total;2023T4;3.186,54
72 Investigación y desarrollo;Coste salarial total;2023T3;2.744,89
72 Investigación y desarrollo;Coste salarial total;2023T2;2.914,24
72 Investigación y desarrollo;Coste salarial total;2023T1;2.806,75
72 Investigación y desarrollo;Coste salarial total;2022T4;3.114,03
72 Investigación y desarrollo;Coste salarial total;2022T3;2.693,77
72 Investigación y desarrollo;Coste salarial total;2022T2;2.936,52
72 Investigación y desarrollo;Coste salarial total;2022T1;2.801,16
72 Investigación y desarrollo;Coste salarial total;2021T4;3.037,14
72 Investigación y desarrollo;Coste salarial total;2021T3;2.654,48
72 Investigación y desarrollo;Coste salarial total;2021T2;2.922,63
72 Investigación y desarrollo;Coste salarial total;2021T1;2.686,99
72 Investigación y desarrollo;Coste salarial total;2020T4;3.022,91
72 Investigación y desarrollo;Coste salarial total;2020T3;2.652,9
72 Investigación y desarrollo;Coste salarial total;2020T2;2.841,32
72 Investigación y desarrollo;Coste salarial total;2020T1;2.636,93
72 Investigación y desarrollo;Coste salarial total;2019T4;2.888,38
72 Investigación y desarrollo;Coste salarial total;2019T3;2.668,71
72 Investigación y desarrollo;Coste salarial total;2019T2;2.848,73
72 Investigación y desarrollo;Coste salarial total;2019T1;2.585,96
72 Investigación y desarrollo;Coste salarial total;2018T4;2.848,72
72 Investigación y desarrollo;Coste salarial total;2018T3;2.568,01
72 Investigación y desarrollo;Coste salarial total;2018T2;2.770,98
72 Investigación y desarrollo;Coste salarial total;2018T1;2.731,75
72 Investigación y desarrollo;Coste salarial total;2017T4;2.796,7
72 Investigación y desarrollo;Coste salarial total;2017T3;2.443,51
72 Investigación y desarrollo;Coste salarial total;2017T2;2.653,43
72 Investigación y desarrollo;Coste salarial total;2017T1;2.705,91
72 Investigación y desarrollo;Coste salarial total;2016T4;2.696,02
72 Investigación y desarrollo;Coste salarial total;2016T3;2.325,44
72 Investigación y desarrollo;Coste salarial total;2016T2;2.636,02
72 Investigación y desarrollo;Coste salarial total;2016T1;2.495,55
72 Investigación y desarrollo;Coste salarial total;2015T4;2.692,22
72 Investigación y desarrollo;Coste salarial total;2015T3;2.342,93
72 Investigación y desarrollo;Coste salarial total;2015T2;2.500,01
72 Investigación y desarrollo;Coste salarial total;2015T1;2.464,32
72 Investigación y desarrollo;Coste salarial total;2014T4;2.696,24
72 Investigación y desarrollo;Coste salarial total;2014T3;2.438,39
72 Investigación y desarrollo;Coste salarial total;2014T2;2.574,63
72 Investigación y desarrollo;Coste salarial total;2014T1;2.436,65
72 Investigación y desarrollo;Coste salarial total;2013T4;2.604,06
72 Investigación y desarrollo;Coste salarial total;2013T3;2.298,82
72 Investigación y desarrollo;Coste salarial total;2013T2;2.492,43
72 Investigación y desarrollo;Coste salarial total;2013T1;2.313,37
72 Investigación y desarrollo;Coste salarial total;2012T4;2.430,14
72 Investigación y desarrollo;Coste salarial total;2012T3;2.327,06
72 Investigación y desarrollo;Coste salarial total;2012T2;2.516,14
72 Investigación y desarrollo;Coste salarial total;2012T1;2.342,58
72 Investigación y desarrollo;Coste salarial total;2011T4;2.655,37
72 Investigación y desarrollo;Coste salarial total;2011T3;2.341,96
72 Investigación y desarrollo;Coste salarial total;2011T2;2.524,49
72 Investigación y desarrollo;Coste salarial total;2011T1;2.307,17
72 Investigación y desarrollo;Coste salarial total;2010T4;2.587,49
72 Investigación y desarrollo;Coste salarial total;2010T3;2.282,74
72 Investigación y desarrollo;Coste salarial total;2010T2;2.541,19
72 Investigación y desarrollo;Coste salarial total;2010T1;2.273,06
72 Investigación y desarrollo;Coste salarial total;2009T4;2.634,28
72 Investigación y desarrollo;Coste salarial total;2009T3;2.323,57
72 Investigación y desarrollo;Coste salarial total;2009T2;2.516,65
72 Investigación y desarrollo;Coste salarial total;2009T1;2.309,91
72 Investigación y desarrollo;Coste salarial total;2008T4;2.917,16
72 Investigación y desarrollo;Coste salarial total;2008T3;2.325,95
72 Investigación y desarrollo;Coste salarial total;2008T2;2.644,6
72 Investigación y desarrollo;Coste salarial total;2008T1;2.273,98
72 Investigación y desarrollo;Coste salarial ordinario;2024T4;2.728,89
72 Investigación y desarrollo;Coste salarial ordinario;2024T3;2.618,3
72 Investigación y desarrollo;Coste salarial ordinario;2024T2;2.624,07
72 Investigación y desarrollo;Coste salarial ordinario;2024T1;2.605,31
72 Investigación y desarrollo;Coste salarial ordinario;2023T4;2.619,13
72 Investigación y desarrollo;Coste salarial ordinario;2023T3;2.540,79
72 Investigación y desarrollo;Coste salarial ordinario;2023T2;2.557,26
72 Investigación y desarrollo;Coste salarial ordinario;2023T1;2.479,04
72 Investigación y desarrollo;Coste salarial ordinario;2022T4;2.531,83
72 Investigación y desarrollo;Coste salarial ordinario;2022T3;2.481,01
72 Investigación y desarrollo;Coste salarial ordinario;2022T2;2.509,54
72 Investigación y desarrollo;Coste salarial ordinario;2022T1;2.475,81
72 Investigación y desarrollo;Coste salarial ordinario;2021T4;2.535,01
